event_id,customer_id,event_time,event_type,amount,currency,payment_method,failure_reason,attempt_count,successful_payments,failed_payments,customer_age_days,customer_lifetime_value,days_since_last_payment,checkout_duration_seconds,prior_recovery_rate,intervention,recovered,recovered_amount
EVT-006003,CUS-102238,2026-06-10T18:33:00+00:00,payment.failed,35400.81,INR,upi,bank_decline,3,4,7,281,59116.71,117.2,782.4,0.697,STOP,0,0
EVT-006136,CUS-101916,2026-06-10T19:07:00+00:00,subscription.failed,1113.49,INR,card,expired_method,0,1,0,1208,130376.4,3.81,217.8,0.162,PAYMENT_LINK,1,1113.49
EVT-002016,CUS-101361,2026-06-10T19:44:00+00:00,checkout.abandoned,7617.64,INR,card,customer_abandonment,1,1,3,327,172958.86,4.43,758.7,0.121,REMINDER,0,0
EVT-005583,CUS-102567,2026-06-10T20:59:00+00:00,payment.failed,5654.11,INR,wallet,transient_failure,1,0,3,984,122660.88,11.13,531.3,0.22,ALTERNATIVE_METHOD,0,0
EVT-010470,CUS-102408,2026-06-10T21:04:00+00:00,payment.failed,4134.15,INR,card,network_error,3,3,1,389,28838.34,5.89,683.3,0.822,ALTERNATIVE_METHOD,0,0
EVT-004906,CUS-102377,2026-06-10T21:32:00+00:00,checkout.abandoned,1463.34,INR,netbanking,customer_abandonment,0,1,1,468,35712.17,27.62,62.4,0.187,RETRY,0,0
EVT-003699,CUS-101169,2026-06-10T21:33:00+00:00,invoice.overdue,1102.3,INR,wallet,invoice_delay,2,0,3,1379,159588.1,101.76,743.1,0.0,STOP,0,0
EVT-009096,CUS-101567,2026-06-10T21:35:00+00:00,checkout.abandoned,16554.13,INR,card,customer_abandonment,1,1,0,1297,129146.33,36.16,650.5,0.668,RETRY,0,0
EVT-001751,CUS-102808,2026-06-10T22:04:00+00:00,subscription.failed,6450.52,INR,wallet,transient_failure,1,1,0,93,230716.59,28.62,610.7,0.681,PAYMENT_LINK,1,6450.52
EVT-011579,CUS-102813,2026-06-10T22:47:00+00:00,subscription.failed,4131.16,INR,netbanking,bank_decline,1,1,1,1138,87358.82,42.15,470.7,0.353,ALTERNATIVE_METHOD,1,4131.16
EVT-003262,CUS-100218,2026-06-10T23:15:00+00:00,checkout.abandoned,7171.35,INR,card,customer_abandonment,1,0,0,1311,112750.92,56.19,826.1,0.0,REMINDER,1,7171.35
EVT-005393,CUS-101099,2026-06-10T23:42:00+00:00,invoice.overdue,3596.12,INR,wallet,invoice_delay,1,2,1,393,16059.34,104.92,497.8,0.471,PAYMENT_LINK,1,3596.12
EVT-005543,CUS-100541,2026-06-11T01:15:00+00:00,checkout.abandoned,2451.15,INR,card,customer_abandonment,0,2,6,563,120907.02,114.9,591.5,0.272,STOP,0,0
EVT-006129,CUS-100497,2026-06-11T01:27:00+00:00,payment.failed,1689.96,INR,wallet,transient_failure,0,2,3,1101,204618.96,65.32,839.6,0.005,ALTERNATIVE_METHOD,0,0
EVT-010005,CUS-102399,2026-06-11T01:42:00+00:00,subscription.failed,379.52,INR,netbanking,transient_failure,0,5,1,1067,22157.09,97.48,748.6,0.252,PAYMENT_LINK,1,379.52
EVT-001910,CUS-101674,2026-06-11T01:56:00+00:00,payment.failed,3965.89,INR,card,expired_method,3,1,2,777,121681.03,114.26,833.3,0.879,STOP,0,0
EVT-011055,CUS-100457,2026-06-11T02:02:00+00:00,subscription.failed,1680.82,INR,upi,bank_decline,2,4,2,302,132599.73,12.66,736.0,0.334,PAYMENT_LINK,0,0
EVT-008244,CUS-102409,2026-06-11T02:11:00+00:00,payment.failed,838.85,INR,wallet,repeated_failure,1,4,1,87,100443.59,46.13,54.6,0.729,RETRY,0,0
EVT-008831,CUS-101169,2026-06-11T02:48:00+00:00,subscription.failed,5789.14,INR,upi,bank_decline,3,2,5,1379,159588.1,73.81,172.9,0.125,STOP,0,0
EVT-009130,CUS-101869,2026-06-11T02:49:00+00:00,invoice.overdue,3356.47,INR,upi,invoice_delay,0,4,3,272,182125.32,112.47,103.8,0.429,REMINDER,0,0
EVT-006965,CUS-102504,2026-06-11T03:10:00+00:00,invoice.overdue,2644.91,INR,netbanking,invoice_delay,3,2,0,946,165336.4,70.14,551.4,0.547,PAYMENT_LINK,1,2644.91
EVT-003955,CUS-101742,2026-06-11T03:56:00+00:00,subscription.failed,13624.21,INR,upi,expired_method,0,2,2,501,189103.3,42.46,528.3,0.532,ALTERNATIVE_METHOD,0,0
EVT-000139,CUS-102523,2026-06-11T04:29:00+00:00,payment.failed,6694.64,INR,wallet,insufficient_balance,2,0,2,359,22854.25,79.14,397.0,0.0,STOP,0,0
EVT-002261,CUS-101576,2026-06-11T05:19:00+00:00,subscription.failed,570.48,INR,netbanking,bank_decline,0,0,4,1319,232918.88,77.41,692.3,0.0,STOP,0,0
EVT-011458,CUS-101703,2026-06-11T05:21:00+00:00,checkout.abandoned,1915.67,INR,upi,customer_abandonment,1,1,2,937,157849.12,21.66,502.0,0.712,REMINDER,1,1915.67
EVT-005829,CUS-102869,2026-06-11T05:35:00+00:00,subscription.failed,10330.01,INR,wallet,transient_failure,0,2,4,434,165945.03,81.67,279.9,0.765,REMINDER,1,10330.01
EVT-008487,CUS-101632,2026-06-11T06:35:00+00:00,payment.failed,1969.32,INR,netbanking,network_error,3,2,6,1362,231660.52,57.69,285.6,0.343,STOP,0,0
EVT-005939,CUS-101464,2026-06-11T06:40:00+00:00,payment.failed,1523.82,INR,upi,bank_decline,1,2,4,953,25816.72,77.06,817.0,0.369,STOP,0,0
EVT-006610,CUS-102998,2026-06-11T06:45:00+00:00,payment.failed,660.25,INR,upi,bank_decline,3,3,1,116,118729.45,20.18,694.1,0.647,REMINDER,0,0
EVT-007418,CUS-101736,2026-06-11T06:54:00+00:00,subscription.failed,1336.23,INR,wallet,transient_failure,0,2,0,758,172875.59,18.74,464.3,0.059,ALTERNATIVE_METHOD,1,1336.23
EVT-003145,CUS-101828,2026-06-11T07:55:00+00:00,subscription.failed,2894.51,INR,card,expired_method,2,0,3,36,154930.01,25.5,873.9,0.0,STOP,0,0
EVT-002621,CUS-101134,2026-06-11T08:21:00+00:00,payment.degraded,837.26,INR,netbanking,systemic_degradation,0,2,2,252,125439.7,112.5,687.8,0.424,PAYMENT_LINK,0,0
EVT-003401,CUS-100448,2026-06-11T08:35:00+00:00,checkout.abandoned,10945.98,INR,upi,customer_abandonment,1,2,4,419,131803.93,91.92,349.7,0.199,PAYMENT_LINK,0,0
EVT-000814,CUS-102350,2026-06-11T08:50:00+00:00,checkout.abandoned,15235.61,INR,wallet,customer_abandonment,1,0,4,1223,240131.78,9.02,138.1,0.0,STOP,0,0
EVT-005349,CUS-102809,2026-06-11T09:36:00+00:00,payment.failed,1258.25,INR,upi,insufficient_balance,0,1,5,133,174319.22,5.6,481.4,0.591,STOP,0,0
EVT-003895,CUS-100580,2026-06-11T09:47:00+00:00,payment.failed,2269.93,INR,upi,expired_method,2,0,3,742,87128.22,19.99,81.0,0.0,STOP,0,0
EVT-010917,CUS-101556,2026-06-11T09:53:00+00:00,subscription.failed,5653.23,INR,upi,transient_failure,1,3,2,963,4935.5,62.35,115.4,0.037,RETRY,1,5653.23
EVT-004202,CUS-102825,2026-06-11T10:54:00+00:00,checkout.abandoned,5951.02,INR,wallet,customer_abandonment,1,0,4,21,220874.08,116.65,879.1,0.0,RETRY,0,0
EVT-001516,CUS-102928,2026-06-11T11:09:00+00:00,payment.failed,2364.48,INR,wallet,repeated_failure,2,2,4,556,134157.0,51.1,180.4,0.462,STOP,0,0
EVT-000320,CUS-102668,2026-06-11T12:21:00+00:00,checkout.abandoned,3408.35,INR,card,customer_abandonment,0,1,1,294,231779.1,20.47,757.3,0.814,REMINDER,0,0
EVT-005063,CUS-100626,2026-06-11T13:13:00+00:00,subscription.failed,787.39,INR,upi,bank_decline,2,1,2,284,9730.68,10.19,341.4,0.868,STOP,1,787.39
EVT-006928,CUS-102253,2026-06-11T13:17:00+00:00,checkout.abandoned,2774.66,INR,netbanking,customer_abandonment,0,3,5,212,134443.38,89.55,117.7,0.893,REMINDER,1,2774.66
EVT-003094,CUS-100403,2026-06-11T14:10:00+00:00,payment.failed,2161.75,INR,upi,insufficient_balance,0,0,1,491,182972.49,58.99,164.0,0.0,REMINDER,0,0
EVT-007716,CUS-102836,2026-06-11T14:14:00+00:00,payment.failed,4347.02,INR,wallet,transient_failure,3,2,4,550,128783.74,91.67,750.5,0.041,STOP,1,4347.02
EVT-001154,CUS-101272,2026-06-11T14:39:00+00:00,checkout.abandoned,5724.32,INR,netbanking,customer_abandonment,1,0,4,1202,194630.27,53.19,372.0,0.0,WAIT,0,0
EVT-000685,CUS-100542,2026-06-11T15:06:00+00:00,invoice.overdue,8918.01,INR,card,invoice_delay,0,1,2,1374,101346.43,9.92,476.3,0.504,REMINDER,0,0
EVT-004031,CUS-101459,2026-06-11T15:30:00+00:00,payment.degraded,5539.21,INR,upi,systemic_degradation,3,2,3,1199,245181.17,0.9,79.3,0.112,WAIT,0,0
EVT-008210,CUS-101629,2026-06-11T15:33:00+00:00,invoice.overdue,2677.3,INR,upi,invoice_delay,1,1,4,762,18911.55,43.28,361.7,0.609,STOP,0,0
EVT-000603,CUS-102928,2026-06-11T16:02:00+00:00,payment.degraded,5194.49,INR,netbanking,systemic_degradation,2,1,3,556,134157.0,63.49,690.8,0.397,STOP,0,0
EVT-004804,CUS-101343,2026-06-11T16:37:00+00:00,checkout.abandoned,1453.35,INR,wallet,customer_abandonment,0,2,1,1158,223753.07,116.44,343.8,0.187,PAYMENT_LINK,0,0
EVT-003539,CUS-100767,2026-06-11T16:55:00+00:00,checkout.abandoned,28001.3,INR,wallet,customer_abandonment,1,1,0,755,45293.76,116.39,286.1,0.062,ALTERNATIVE_METHOD,0,0
EVT-008228,CUS-101959,2026-06-11T17:14:00+00:00,checkout.abandoned,7513.55,INR,upi,customer_abandonment,1,1,2,870,234243.65,78.07,488.2,0.766,ALTERNATIVE_METHOD,1,7513.55
EVT-008183,CUS-102217,2026-06-11T17:37:00+00:00,payment.failed,619.65,INR,upi,repeated_failure,1,5,4,245,74440.51,62.39,592.1,0.456,HUMAN_REVIEW,1,619.65
EVT-007654,CUS-101512,2026-06-11T17:47:00+00:00,payment.degraded,9568.42,INR,netbanking,systemic_degradation,1,1,2,191,112543.09,76.1,449.2,0.797,STOP,0,0
EVT-005886,CUS-102319,2026-06-11T18:13:00+00:00,payment.failed,1933.68,INR,wallet,network_error,1,2,0,213,236293.8,47.19,897.5,0.418,REMINDER,1,1933.68
EVT-006492,CUS-100883,2026-06-11T18:14:00+00:00,checkout.abandoned,726.77,INR,upi,customer_abandonment,1,6,2,235,104122.59,33.74,217.6,0.935,RETRY,1,726.77
EVT-002556,CUS-101042,2026-06-11T18:34:00+00:00,payment.failed,2530.96,INR,netbanking,bank_decline,3,0,1,37,120098.56,116.99,745.4,0.0,STOP,0,0
EVT-003655,CUS-100310,2026-06-11T18:34:00+00:00,payment.failed,2682.43,INR,netbanking,insufficient_balance,3,1,2,259,38503.06,74.49,533.2,0.26,STOP,0,0
EVT-000898,CUS-100317,2026-06-11T18:42:00+00:00,subscription.failed,4047.09,INR,netbanking,expired_method,2,0,3,504,110732.64,56.49,604.4,0.0,STOP,0,0
EVT-009850,CUS-101769,2026-06-11T18:53:00+00:00,invoice.overdue,1964.04,INR,wallet,invoice_delay,2,1,2,813,35645.34,81.71,534.4,0.15,STOP,0,0
EVT-005081,CUS-102181,2026-06-11T19:04:00+00:00,payment.failed,1218.21,INR,upi,transient_failure,0,1,2,668,65474.5,38.03,562.8,0.516,HUMAN_REVIEW,0,0
EVT-011274,CUS-101909,2026-06-11T19:53:00+00:00,invoice.overdue,4068.32,INR,netbanking,invoice_delay,3,4,4,730,160089.5,19.27,452.8,0.352,STOP,0,0
EVT-005044,CUS-100509,2026-06-11T20:42:00+00:00,checkout.abandoned,2372.64,INR,wallet,customer_abandonment,1,0,4,271,33416.06,58.74,210.0,0.0,STOP,0,0
EVT-011226,CUS-100272,2026-06-11T21:09:00+00:00,payment.failed,7606.36,INR,netbanking,network_error,1,5,1,846,213673.1,45.19,724.4,0.443,PAYMENT_LINK,1,7606.36
EVT-003694,CUS-101439,2026-06-11T21:12:00+00:00,payment.failed,9690.66,INR,card,bank_decline,2,0,2,1365,87591.31,76.58,308.7,0.441,STOP,0,0
EVT-001790,CUS-101130,2026-06-11T21:23:00+00:00,payment.degraded,6206.3,INR,wallet,systemic_degradation,0,1,0,207,29765.59,4.85,60.8,0.383,ALTERNATIVE_METHOD,1,6206.3
EVT-003178,CUS-102766,2026-06-11T21:48:00+00:00,subscription.failed,2567.61,INR,card,insufficient_balance,1,0,4,1258,38349.71,24.6,405.5,0.0,RETRY,0,0
EVT-007489,CUS-101645,2026-06-11T22:15:00+00:00,subscription.failed,2668.03,INR,card,transient_failure,1,2,1,906,164706.95,86.52,443.1,0.842,ALTERNATIVE_METHOD,1,2668.03
EVT-007145,CUS-100318,2026-06-11T22:34:00+00:00,payment.failed,17180.07,INR,upi,insufficient_balance,3,1,3,48,241023.36,63.44,860.5,0.125,STOP,0,0
EVT-000432,CUS-100350,2026-06-11T22:50:00+00:00,payment.failed,2002.68,INR,netbanking,bank_decline,2,0,3,1373,169129.09,38.13,477.7,0.0,STOP,0,0
EVT-002404,CUS-101815,2026-06-11T23:13:00+00:00,payment.failed,1162.82,INR,wallet,transient_failure,3,1,2,940,178009.2,17.76,261.9,0.37,PAYMENT_LINK,0,0
EVT-011826,CUS-100872,2026-06-11T23:16:00+00:00,payment.failed,8230.78,INR,card,repeated_failure,3,4,2,898,140127.43,90.73,598.1,0.776,STOP,0,0
EVT-010148,CUS-100594,2026-06-11T23:53:00+00:00,invoice.overdue,2028.95,INR,wallet,invoice_delay,0,0,3,494,50462.19,69.07,870.7,0.57,WAIT,0,0
EVT-006625,CUS-100720,2026-06-12T00:32:00+00:00,payment.failed,18088.13,INR,upi,bank_decline,1,1,5,1025,246941.97,78.45,434.2,0.892,STOP,0,0
EVT-000602,CUS-102458,2026-06-12T02:23:00+00:00,invoice.overdue,7892.73,INR,netbanking,invoice_delay,1,0,3,1243,169965.52,24.56,708.9,0.0,STOP,0,0
EVT-006090,CUS-102030,2026-06-12T05:08:00+00:00,payment.failed,1501.75,INR,wallet,transient_failure,2,3,2,639,157608.52,96.45,95.9,0.878,WAIT,0,0
EVT-003277,CUS-100491,2026-06-12T05:27:00+00:00,invoice.overdue,1810.6,INR,upi,invoice_delay,3,1,3,1350,113445.28,70.85,537.7,0.163,STOP,0,0
EVT-003162,CUS-101555,2026-06-12T06:04:00+00:00,payment.failed,3179.83,INR,upi,repeated_failure,3,2,2,800,83023.43,11.27,597.5,0.945,STOP,0,0
EVT-005858,CUS-101211,2026-06-12T07:23:00+00:00,payment.failed,12834.81,INR,card,network_error,0,0,0,321,130673.75,52.07,214.9,0.326,RETRY,1,12834.81
EVT-010826,CUS-102301,2026-06-12T07:25:00+00:00,checkout.abandoned,6941.63,INR,upi,customer_abandonment,1,0,4,354,202428.05,4.36,526.6,0.264,STOP,0,0
EVT-001197,CUS-100794,2026-06-12T07:49:00+00:00,payment.failed,12221.25,INR,netbanking,network_error,0,0,3,422,27093.1,28.47,721.9,0.0,STOP,1,12221.25
EVT-008158,CUS-101788,2026-06-12T07:59:00+00:00,checkout.abandoned,2272.68,INR,wallet,customer_abandonment,1,2,3,1198,117993.75,64.63,413.8,0.45,ALTERNATIVE_METHOD,0,0
EVT-006863,CUS-100554,2026-06-12T08:50:00+00:00,subscription.failed,4970.12,INR,wallet,expired_method,3,2,4,1375,129716.94,21.95,56.3,0.328,STOP,1,4970.12
EVT-003137,CUS-100490,2026-06-12T08:53:00+00:00,checkout.abandoned,8020.74,INR,card,customer_abandonment,0,0,0,801,173691.35,108.35,487.4,0.0,ALTERNATIVE_METHOD,1,8020.74
EVT-004388,CUS-102478,2026-06-12T08:54:00+00:00,checkout.abandoned,11631.04,INR,wallet,customer_abandonment,0,0,3,1054,163080.65,62.92,145.7,0.0,STOP,0,0
EVT-010066,CUS-101078,2026-06-12T09:22:00+00:00,checkout.abandoned,3649.96,INR,netbanking,customer_abandonment,0,5,1,533,76382.98,24.5,572.4,0.137,PAYMENT_LINK,0,0
EVT-002183,CUS-101256,2026-06-12T09:26:00+00:00,checkout.abandoned,5835.33,INR,card,customer_abandonment,1,0,1,514,169152.05,55.72,526.4,0.0,RETRY,1,5835.33
EVT-011275,CUS-102882,2026-06-12T10:23:00+00:00,payment.failed,3681.87,INR,wallet,expired_method,3,4,7,293,49788.67,73.42,718.4,0.069,STOP,0,0
EVT-004933,CUS-100913,2026-06-12T10:55:00+00:00,invoice.overdue,5501.94,INR,upi,invoice_delay,1,1,1,1234,1579.99,33.23,355.8,0.483,STOP,1,5501.94
EVT-006663,CUS-101197,2026-06-12T12:14:00+00:00,payment.failed,9431.7,INR,netbanking,expired_method,2,6,2,1096,239885.57,40.51,868.5,0.488,STOP,1,9431.7
EVT-008749,CUS-100666,2026-06-12T14:29:00+00:00,payment.failed,38122.81,INR,card,network_error,2,4,1,968,116930.7,85.85,711.2,0.931,RETRY,0,0
EVT-006287,CUS-101236,2026-06-12T14:43:00+00:00,payment.failed,3653.62,INR,netbanking,transient_failure,1,2,1,161,98151.35,13.02,360.5,0.715,PAYMENT_LINK,1,3653.62
EVT-005038,CUS-101372,2026-06-12T15:08:00+00:00,subscription.failed,7229.59,INR,upi,bank_decline,2,2,3,1277,169372.78,80.57,70.1,0.4,ALTERNATIVE_METHOD,0,0
EVT-010022,CUS-101459,2026-06-12T16:08:00+00:00,subscription.failed,1533.23,INR,netbanking,bank_decline,2,6,4,1199,245181.17,46.92,422.6,0.286,WAIT,1,1533.23
EVT-011234,CUS-102628,2026-06-12T16:39:00+00:00,subscription.failed,8503.16,INR,wallet,insufficient_balance,1,4,2,1124,183150.3,74.31,240.0,0.032,ALTERNATIVE_METHOD,1,8503.16
EVT-005209,CUS-101002,2026-06-12T16:42:00+00:00,checkout.abandoned,3720.92,INR,netbanking,customer_abandonment,1,0,1,1339,207350.13,74.55,711.5,0.0,PAYMENT_LINK,0,0
EVT-007861,CUS-102870,2026-06-12T16:50:00+00:00,checkout.abandoned,2897.71,INR,card,customer_abandonment,0,4,1,237,244532.46,100.94,399.4,0.741,ALTERNATIVE_METHOD,1,2897.71
EVT-009143,CUS-102563,2026-06-12T16:57:00+00:00,payment.failed,16304.16,INR,upi,transient_failure,1,4,2,28,126658.85,77.8,16.3,0.863,STOP,1,16304.16
EVT-005294,CUS-102137,2026-06-12T17:20:00+00:00,subscription.failed,11197.77,INR,wallet,expired_method,3,2,6,478,225358.78,108.74,231.5,0.928,STOP,0,0
EVT-001815,CUS-101965,2026-06-12T18:06:00+00:00,checkout.abandoned,4138.55,INR,upi,customer_abandonment,1,0,2,436,222009.86,108.25,646.5,0.0,STOP,0,0
EVT-009744,CUS-102703,2026-06-12T18:53:00+00:00,invoice.overdue,2295.38,INR,wallet,invoice_delay,2,4,7,1223,57105.51,12.09,434.9,0.914,STOP,0,0
EVT-001431,CUS-100994,2026-06-12T18:59:00+00:00,payment.failed,2105.74,INR,wallet,bank_decline,2,1,1,696,53444.28,105.37,291.9,0.528,PAYMENT_LINK,0,0
EVT-009614,CUS-101021,2026-06-12T19:16:00+00:00,payment.failed,5782.45,INR,upi,transient_failure,0,0,4,1229,186386.74,11.27,299.1,0.153,PAYMENT_LINK,1,5782.45
EVT-004398,CUS-102150,2026-06-12T20:15:00+00:00,subscription.failed,1881.64,INR,upi,insufficient_balance,2,1,2,1271,177131.29,58.02,408.4,0.019,PAYMENT_LINK,1,1881.64
EVT-009465,CUS-100643,2026-06-12T21:08:00+00:00,subscription.failed,8744.92,INR,wallet,insufficient_balance,3,4,7,1245,182071.21,61.17,453.1,0.232,PAYMENT_LINK,0,0
EVT-007311,CUS-102653,2026-06-12T21:28:00+00:00,payment.failed,1158.4,INR,card,transient_failure,3,1,2,827,39361.54,78.12,695.0,0.008,STOP,1,1158.4
EVT-000798,CUS-101222,2026-06-12T23:09:00+00:00,checkout.abandoned,3593.21,INR,wallet,customer_abandonment,0,1,1,1258,199678.22,13.13,88.2,0.167,PAYMENT_LINK,0,0
EVT-002208,CUS-102725,2026-06-13T00:13:00+00:00,subscription.failed,16681.24,INR,upi,insufficient_balance,2,0,2,43,128528.13,99.5,139.9,0.0,RETRY,0,0
EVT-000076,CUS-100959,2026-06-13T00:17:00+00:00,subscription.failed,16794.09,INR,netbanking,transient_failure,0,0,2,1090,246211.12,9.09,830.7,0.0,REMINDER,1,16794.09
EVT-004678,CUS-100349,2026-06-13T00:31:00+00:00,payment.failed,4599.41,INR,netbanking,network_error,0,1,1,597,219028.46,28.02,173.5,0.836,ALTERNATIVE_METHOD,1,4599.41
EVT-009011,CUS-102343,2026-06-13T01:07:00+00:00,payment.failed,6206.5,INR,upi,repeated_failure,2,3,2,864,215000.35,90.49,411.4,0.837,STOP,0,0
EVT-006671,CUS-101644,2026-06-13T01:45:00+00:00,payment.degraded,5384.64,INR,card,systemic_degradation,0,1,3,89,76247.42,69.49,747.9,0.396,STOP,1,5384.64
EVT-002648,CUS-102979,2026-06-13T02:06:00+00:00,checkout.abandoned,3467.04,INR,upi,customer_abandonment,0,1,2,857,209585.43,11.92,306.4,0.275,HUMAN_REVIEW,0,0
EVT-004919,CUS-102398,2026-06-13T02:26:00+00:00,payment.failed,3910.91,INR,netbanking,transient_failure,0,0,0,69,93691.74,104.0,851.6,0.0,REMINDER,1,3910.91
EVT-002284,CUS-101162,2026-06-13T02:36:00+00:00,checkout.abandoned,3254.76,INR,wallet,customer_abandonment,0,0,2,1353,11242.46,96.96,453.4,0.0,PAYMENT_LINK,0,0
EVT-000166,CUS-100274,2026-06-13T03:24:00+00:00,payment.failed,1315.6,INR,card,repeated_failure,3,0,3,699,11679.76,68.8,273.1,0.0,STOP,0,0
EVT-004781,CUS-100755,2026-06-13T03:58:00+00:00,checkout.abandoned,1840.9,INR,wallet,customer_abandonment,1,0,1,1325,165051.45,102.8,41.9,0.0,PAYMENT_LINK,0,0
EVT-001927,CUS-102509,2026-06-13T04:03:00+00:00,invoice.overdue,1139.54,INR,card,invoice_delay,2,1,3,1313,196905.44,49.31,702.2,0.158,STOP,0,0
EVT-009745,CUS-100037,2026-06-13T05:32:00+00:00,checkout.abandoned,2327.48,INR,upi,customer_abandonment,0,4,2,968,97742.45,42.27,874.2,0.317,RETRY,1,2327.48
EVT-001287,CUS-101295,2026-06-13T05:58:00+00:00,payment.failed,5756.51,INR,wallet,expired_method,3,0,1,1231,25634.82,15.05,394.1,0.0,STOP,0,0
EVT-009386,CUS-101867,2026-06-13T06:01:00+00:00,payment.failed,11360.07,INR,wallet,repeated_failure,2,4,1,1086,14539.16,23.58,401.8,0.61,RETRY,1,11360.07
EVT-007756,CUS-102156,2026-06-13T07:16:00+00:00,payment.failed,25423.52,INR,card,network_error,3,0,3,1179,218450.77,108.83,170.9,0.0,STOP,0,0
EVT-001462,CUS-101739,2026-06-13T07:46:00+00:00,subscription.failed,6297.98,INR,wallet,expired_method,1,0,4,385,139749.62,46.95,548.8,0.0,STOP,0,0
EVT-009117,CUS-100973,2026-06-13T08:41:00+00:00,payment.failed,8777.59,INR,card,expired_method,0,2,2,542,21702.37,17.63,857.3,0.174,PAYMENT_LINK,1,8777.59
EVT-003013,CUS-102635,2026-06-13T08:48:00+00:00,checkout.abandoned,1245.36,INR,wallet,customer_abandonment,0,0,4,538,223325.58,117.34,555.8,0.0,PAYMENT_LINK,0,0
EVT-011680,CUS-101605,2026-06-13T08:51:00+00:00,invoice.overdue,5574.46,INR,netbanking,invoice_delay,3,3,5,1197,161564.42,33.95,795.1,0.334,STOP,0,0
EVT-001313,CUS-100524,2026-06-13T09:28:00+00:00,payment.failed,3489.23,INR,netbanking,network_error,0,0,1,213,240604.57,58.01,32.4,0.0,PAYMENT_LINK,0,0
EVT-011231,CUS-101934,2026-06-13T09:43:00+00:00,payment.failed,1763.36,INR,card,repeated_failure,1,2,1,998,74063.44,10.45,622.5,0.461,RETRY,0,0
EVT-001404,CUS-101317,2026-06-13T10:18:00+00:00,payment.failed,5088.58,INR,wallet,expired_method,0,0,0,1281,109534.65,24.49,801.2,0.0,REMINDER,0,0
EVT-002567,CUS-101198,2026-06-13T10:36:00+00:00,invoice.overdue,7689.88,INR,card,invoice_delay,3,1,2,1003,239595.65,23.27,425.6,0.189,STOP,0,0
EVT-009464,CUS-102456,2026-06-13T10:38:00+00:00,payment.failed,13532.57,INR,netbanking,bank_decline,3,0,3,662,142452.95,54.22,870.7,0.0,STOP,0,0
EVT-009171,CUS-102674,2026-06-13T10:48:00+00:00,payment.failed,8234.07,INR,wallet,repeated_failure,0,2,6,49,9713.3,86.45,549.4,0.722,STOP,1,8234.07
EVT-006933,CUS-101101,2026-06-13T11:25:00+00:00,payment.degraded,2907.63,INR,upi,systemic_degradation,3,2,1,65,28944.11,1.24,122.8,0.653,STOP,0,0
EVT-004574,CUS-101942,2026-06-13T11:42:00+00:00,payment.failed,27473.0,INR,card,repeated_failure,1,1,1,1250,153257.97,9.88,645.2,0.731,WAIT,0,0
EVT-008343,CUS-101661,2026-06-13T12:50:00+00:00,subscription.failed,2882.73,INR,upi,insufficient_balance,1,2,4,347,241198.43,14.16,154.3,0.111,RETRY,0,0
EVT-005577,CUS-102628,2026-06-13T13:34:00+00:00,invoice.overdue,28807.43,INR,wallet,invoice_delay,2,1,0,1124,183150.3,119.54,258.9,0.117,ALTERNATIVE_METHOD,1,28807.43
EVT-006932,CUS-101008,2026-06-13T15:34:00+00:00,payment.failed,6588.95,INR,card,repeated_failure,2,3,6,566,182267.06,9.32,239.3,0.354,STOP,0,0
EVT-003112,CUS-102198,2026-06-13T15:54:00+00:00,invoice.overdue,25268.66,INR,netbanking,invoice_delay,0,3,2,1278,50998.85,50.13,309.5,0.396,PAYMENT_LINK,1,25268.66
EVT-005534,CUS-100608,2026-06-13T15:59:00+00:00,checkout.abandoned,1641.17,INR,wallet,customer_abandonment,0,1,3,336,242028.34,13.0,794.9,0.342,RETRY,0,0
EVT-008468,CUS-100696,2026-06-13T16:00:00+00:00,payment.failed,4118.95,INR,netbanking,repeated_failure,2,2,3,370,152701.71,119.4,884.9,0.77,STOP,1,4118.95
EVT-007730,CUS-100651,2026-06-13T16:09:00+00:00,payment.failed,5703.87,INR,netbanking,insufficient_balance,3,3,3,1062,188661.13,106.1,319.5,0.634,RETRY,0,0
EVT-008663,CUS-101191,2026-06-13T16:21:00+00:00,payment.degraded,19918.79,INR,upi,systemic_degradation,3,2,2,461,17904.04,70.16,454.5,0.165,REMINDER,0,0
EVT-005034,CUS-101197,2026-06-13T16:48:00+00:00,checkout.abandoned,3927.97,INR,netbanking,customer_abandonment,0,2,4,1096,239885.57,108.75,101.5,0.8,PAYMENT_LINK,0,0
EVT-006611,CUS-100345,2026-06-13T16:57:00+00:00,invoice.overdue,33128.63,INR,wallet,invoice_delay,1,0,0,993,223633.78,113.99,292.9,0.287,RETRY,1,33128.63
EVT-008794,CUS-101349,2026-06-13T17:09:00+00:00,subscription.failed,1565.22,INR,netbanking,transient_failure,0,5,5,437,179698.44,46.84,262.4,0.307,ALTERNATIVE_METHOD,1,1565.22
EVT-009317,CUS-101878,2026-06-13T17:52:00+00:00,payment.failed,869.1,INR,wallet,transient_failure,1,3,7,89,103486.4,49.15,98.6,0.54,REMINDER,0,0
EVT-008054,CUS-101040,2026-06-13T18:25:00+00:00,subscription.failed,706.3,INR,upi,transient_failure,2,1,0,1237,48664.97,12.69,760.1,0.941,REMINDER,1,706.3
